"pid","assessed_value"
3947,352768.412358751
3948,411081.212241064
3949,440637.473299175
3950,784063.923000934
3951,779988.810895839
3952,397118.23716611
3953,183315.039122104
3954,533527.258524564
3955,499098.630630088
3956,781318.744059011
3957,452534.416394229
3958,479045.907530027
3959,401139.05999206
3960,1152153.70403368
3961,676735.870733853
3962,518416.241998317
3963,456926.067070112
3964,613388.763233178
3965,649550.421243815
3966,775637.28997332
3967,800045.41040113
3968,495492.935071699
3969,554450.164715784
3970,439901.765123664
3971,349604.057606365
3972,589370.753579702
3973,712704.869285744
3974,403749.465948553
3975,806028.438004652
3976,731397.203204418
3977,483912.204431523
3978,242466.869736932
3979,381513.617341624
3980,543478.295777071
3981,440590.982759434
3982,404064.173246677
3983,271397.876069115
3984,756136.203853442
3985,346770.839061086
3986,580449.44553752
3987,531653.406465675
3988,168467.123896208
3989,328024.332099349
3990,241881.860495698
3991,527581.666255283
3992,550761.63935925
3993,873304.264544658
3994,584047.047590589
3995,313697.575621481
3996,335289.022578692
3997,395435.397498255
3998,420063.335610628
3999,693154.111338084
4000,490857.369364382
4001,570782.517546716
4002,877492.055854282
4003,647193.996586303
4004,309790.357483614
4005,455149.039708809
4006,613464.418010701
4007,930422.051949135
4008,61746.862639989
4009,613509.803799438
4010,404093.411141242
4011,518332.838524549
4012,522559.032287003
4013,750719.470363115
4014,620935.79980474
4015,419813.219430376
4016,427942.967781679
4017,539269.679996084
4018,639231.444136111
4019,548651.566064331
4020,526216.098362866
4021,786933.955282536
4022,498582.106304132
4023,551260.101548046
4024,433057.726459461
4025,556276.353897817
4026,575991.874825962
4027,589954.511240746
4028,573442.50654807
4029,380147.880338348
4030,442532.947171402
4031,414632.012882976
4032,501043.421875239
4033,220852.983146809
4034,740857.129064746
4035,130320.67781175
4036,608177.441722876
4037,588356.797391678
4038,523779.56737181
4039,1026619.06860844
4040,280958.428260628
4041,665198.473756097
4042,518469.452607936
4043,381268.633102663
4044,445787.758531428
4045,489574.538323935
4046,295550.924222414
4047,322461.618612442
4048,305277.616408511
4049,841353.338420699
4050,272478.577889348
4051,433059.627869718
4052,438696.884454793
4053,350097.092016336
4054,530605.928612796
4055,504194.552793107
4056,752327.164617905
4057,413876.15034446
4058,552025.486958754
4059,520210.877247422
4060,474066.714638468
4061,752592.806198321
4062,439786.166814881
4063,250025.584116303
4064,427721.884651221
4065,381560.808308271
4066,268352.439694846
4067,666745.67838164
4068,470991.06059392
4069,346498.482562051
4070,563285.73374293
4071,677100.686958454
4072,208801.184801111
4073,660438.478452762
4074,681070.826513283
4075,285529.612712507
4076,471128.387854514
4077,642377.446876682
4078,382101.106188671
4079,661451.944859712
4080,341024.624746976
4081,833138.421057087
4082,429894.858615792
4083,805339.206514361
4084,823606.206288143
4085,517419.169733509
4086,863121.99717402
4087,391637.46509204
4088,270347.159810083
4089,548316.878839689
4090,330069.837032933
4091,440461.726759248
4092,712656.540322311
4093,392749.351400031
4094,224580.675636014
4095,525763.088212619
4096,819064.437523481
4097,420036.424116583
4098,526924.018070213
4099,799989.779043176
4100,300381.200144938
4101,458732.803110047
4102,573975.370406253
4103,788376.899983881
4104,452840.784510067
4105,94159.9726431416
4106,407572.807522553
4107,652883.341113477
4108,349594.914516719
4109,452985.227446522
4110,484302.577758894
4111,421166.375652482
4112,541200.410673446
4113,298916.956931923
4114,227806.158964333
4115,197595.746881115
4116,430047.683421349
4117,473134.72763874
4118,314782.601165599
4119,838197.4213597
4120,214765.528953788
4121,808879.698569592
4122,588064.884752312
4123,621484.952057914
4124,422608.542128812
4125,323768.757457131
4126,465376.009071703
4127,313469.936191641
4128,350236.318484698
4129,674334.204843556
4130,192513.356374009
4131,349195.272423069
4132,828612.688395863
4133,406880.312089456
4134,141323.830261257
4135,272780.596675554
4136,382088.071996916
4137,663285.005848576
4138,303176.270264661
4139,657431.907686686
4140,586378.82008544
4141,337432.441915108
4142,363181.165127343
4143,773466.367990438
4144,635697.567438745
4145,464357.98239415
4146,207862.674185806
4147,776959.637042552
4148,696323.170752485
4149,431775.372601027
4150,384234.962333009
4151,836769.858376224
4152,912343.468465355
4153,639000.257476905
4154,391700.240303247
4155,579050.026982085
4156,991919.163222932
4157,175074.706147956
4158,204121.714803531
4159,481479.662257909
4160,519880.208690749
4161,288773.936222081
4162,644291.554540086
4163,522017.710472893
4164,647071.548991318
4165,484803.260334385
4166,580617.187752475
4167,547441.162758829
4168,372732.58103363
4169,989135.728624055
4170,744135.788244841
4171,490072.354981361
4172,689439.920632275
4173,775919.171568511
4174,612556.568382695
4175,602638.772375547
4176,535412.08028812
4177,173796.330727713
4178,529661.875891594
4179,872506.410375488
4180,244507.133933245
4181,402235.374374371
4182,445668.725254964
4183,377831.639769432
4184,524613.265231786
4185,884682.27301532
4186,407945.033152043
4187,191316.868822681
4188,563409.31919809
4189,428720.113583541
4190,388740.763684813
4191,494384.522658321
4192,321930.289800744
4193,242058.180772656
4194,423878.826288294
4195,380311.902137605
4196,859587.123782025
4197,296284.12069131
4198,306749.79681927
4199,585582.790459206
4200,746030.848830559
4201,713831.963175969
4202,101428.735371674
4203,342271.251028521
4204,437342.933726246
4205,346506.562778853
4206,865251.05761854
4207,482825.6981481
4208,529120.695337801
4209,731283.980151498
4210,319390.641763841
4211,386540.715584035
4212,354854.855975473
4213,644220.491582722
4214,422286.57022296
4215,256550.004541522
4216,372657.320412332
4217,411857.538846515
4218,38474.8463739827
4219,686921.195665222
4220,432618.031407029
4221,452554.064368366
4222,441804.968006298
4223,639064.997915177
4224,319949.002535111
4225,265698.223534102
4226,610177.775627244
4227,632779.123985836
4228,847096.175386058
4229,324917.826380475
4230,905537.989152546
4231,305822.532052615
4232,288672.721631756
4233,407210.777744945
4234,505197.623845479
4235,441823.353441089
4236,424479.270291417
4237,170832.842167463
4238,432313.036793519
4239,481770.160967083
4240,392287.167044846
4241,967071.025726775
4242,353327.440006752
4243,558631.345095288
4244,412715.736525627
4245,693512.373143906
4246,324318.828785925
4247,745739.545550635
4248,716713.517307611
4249,350588.872569163
4250,334154.180872987
4251,494521.352429355
4252,376298.66559484
4253,198681.617325227
4254,452398.763909091
4255,268704.569156016
4256,479035.249216544
4257,382170.252855748
4258,385354.288557348
4259,602422.486997165
4260,815307.699684083
4261,445546.949254773
4262,865180.224791307
4263,515917.337653142
4264,323796.646944118
4265,263795.246003341
4266,410409.081935874
4267,863704.515433892
4268,776399.139190623
4269,420759.216981519
4270,480800.136278334
4271,418634.578122107
4272,322279.177641087
4273,329278.674049821
4274,267327.387729596
4275,539265.577918934
4276,742380.083343609
4277,320868.109943739
4278,321470.796165246
4279,611517.796342427
4280,325860.297724077
4281,472576.40048358
4282,683799.994684757
4283,678357.414411795
4284,434152.742323283
4285,719643.605358559
4286,478369.697961996
4287,430380.725754308
4288,465570.998250856
4289,538836.393410421
4290,259569.292387622
4291,736840.357184129
4292,235595.678434794
4293,681777.24322366
4294,446880.191401598
4295,59384.5291491238
4296,396628.86551019
4297,355402.551479126
4298,243020.533674553
4299,666754.765885017
4300,733816.554839347
4301,603900.450881721
4302,424012.580288968
4303,362093.983561562
4304,470129.914595805
4305,634514.061979147
4306,438626.027601862
4307,1064916.82798549
4308,507141.966522461
4309,504528.568718827
4310,631866.935538993
4311,492556.401699728
4312,552577.499218141
4313,419684.07070941
4314,577293.961823174
4315,716118.512936874
4316,337006.552226004
4317,546130.999579554
4318,584091.366150843
4319,383509.785025833
4320,913808.886010975
4321,382958.921851004
4323,532505.32860799
4324,478565.280916389
4325,44738.5857339185
4326,688520.23639124
4327,791422.963626392
4328,231111.548689714
4329,312649.854407699
4330,854762.407112984
4331,809061.538132578
4332,730857.223678467
4333,502975.260257985
4334,104535.075825281
4335,365875.318403016
4336,530941.199123505
4337,467076.425555319
4338,404025.124470925
4339,432924.381042226
4340,472727.624127717
4341,211647.353364353
4342,218285.926153438
4343,547084.631466595
4344,361481.156330699
4345,395686.320617146
4346,400561.642462523
4347,607662.702860215
4348,297506.019561865
4349,416491.732581711
4350,400408.005850808
4351,853588.869789351
4352,607266.563798066
4353,760156.350919764
4354,1149199.90911697
4355,261313.005895134
4356,618173.745824324
4357,339072.160272717
4358,700987.593773448
4359,392683.227350958
4360,495853.119969114
4361,385923.044610365
4362,515715.345766445
4363,398457.019697152
4364,640825.821048884
4365,525454.789428095
4366,487725.79058868
4367,417796.317205498
4368,532333.433650385
4369,305554.240563994
4370,312003.018046832
4371,253791.901778027
4372,414103.347940751
4373,325731.429354917
4374,493982.138783871
4375,670073.629389306
4376,418849.503778989
4377,185830.905990365
4378,345886.171350685
4379,53047.1470226945
4380,379881.435710531
4381,547035.003881968
4382,211063.865488465
4383,700790.526162912
4384,341096.098888697
4385,264809.381232515
4386,640714.081669613
4387,641452.819910512
4388,249575.817620266
4389,463871.427215155
4390,289965.552301945
4391,254207.64299096
4392,349459.858602099
4393,573429.652890476
4394,509615.749470674
4395,781467.616693339
4396,435368.059705769
4397,357131.756641543
4398,671967.588182429
4399,341029.02634473
4400,392976.046375973
4401,605550.471282635
4402,388687.991095804
4403,60750.9768897489
4404,404011.914496516
4405,258303.221171906
4406,702369.750629163
4407,508747.989237103
4408,293827.995757016
4409,322250.645671077
4410,497345.460337949
4411,745581.003720649
4412,352501.86155638
4413,705512.034486526
4414,428439.458894229
4415,246178.052699197
4416,649334.638587307
4417,211596.421357798
4418,236953.86794309
4419,658789.816231959
4420,280888.880175913
4421,470720.651616878
4422,486042.569278075
4423,392076.111424432
4424,957023.16644641
4425,569090.282970115
4426,872843.117771474
4427,510699.729134908
4428,626756.792501401
4429,503598.646451835
4430,665250.211697977
4431,305954.915001611
4432,288131.682614052
4433,359538.52547856
4434,619568.135248473
4435,433168.966617633
4436,643032.637642539
4437,359061.536620667
4438,462337.29998966
4439,654110.934296359
4440,629063.416661908
4441,606587.93848642
4442,319188.665118327
4443,709773.717719907
4444,523052.187333993
4445,349555.583204399
4446,545231.637540264
4447,299343.143516273
4448,345103.766965966
4449,458223.868581128
4450,811791.951254567
4451,991960.969414912
4452,456348.201210134
4453,536318.533798933
4454,293817.544558927
4455,322181.822429058
4456,106427.138516126
4457,242678.946042787
4458,301175.726038002
4459,349924.315357198
4460,731043.132523448
4461,454070.463653778
4462,614521.663434992
4463,417676.452337035
4464,424204.838726874
4465,356835.257287024
4466,466017.389207787
4467,284938.772951496
4468,622917.743893677
4469,353107.950797645
4470,345583.286114447
4471,312861.236003922
4472,368487.985601608
4473,476051.619739372
4474,392799.48029089
4475,824366.337066421
4476,578664.873126744
4477,255431.28938032
4478,980082.326548885
4479,737740.054624204
4480,302341.416031707
4481,347238.948061277
4482,578973.745069475
4483,235518.19518982
4484,440350.017344098
4485,167371.703457223
4486,390120.460658292
4487,286898.458254185
4488,668174.721207901
4489,328638.1324043
4490,455099.372386011
4491,664171.483418951
4492,381816.177325489
4493,400051.515993945
4494,467571.000703182
4495,589332.57959403
4496,298505.153894175
4497,247944.933898824
4498,279070.679075329
4499,335242.60382821
4500,492210.855865978
4501,601826.736442827
4502,683443.478982025
4503,791700.488754976
4504,457520.97979888
4505,719192.191755278
4506,333850.477397526
4507,1039906.96512713
4508,623510.534629898
4509,230421.458144209
4510,257013.678570936
4511,435886.766391737
4512,747287.378546072
4513,270574.876716821
4514,347614.745377585
4515,898877.207461563
4516,715376.667419579
4517,552019.70744911
4518,302147.484359706
4519,817098.096734078
4520,476590.177414711
4521,161412.59468144
4522,380540.161898091
4523,498971.269674814
4524,245363.371181889
4525,438184.521219254
4526,518071.188685334
4527,624729.878952883
4528,410815.922945989
4529,538982.87386409
4530,496639.590336497
4531,713232.410547694
4532,231911.87719137
4533,431900.704771305
4534,430436.919404962
4535,738279.145044664
4536,367952.364254158
4537,430295.283298422
4538,458065.484013585
4539,370310.067962104
4540,281630.440057
4541,650711.706776713
4542,251446.870746192
4543,435539.637172929
4544,369926.75712446
4545,254690.995305502
4546,401621.944744341
4547,275536.81701624
4548,715718.740247283
4549,507566.740475187
4550,743432.869704508
4551,593934.033483108
4552,411666.492620041
4553,396065.818371227
4554,370382.857611228
4555,420384.868423657
4556,913733.00583291
4557,695886.606716341
4558,932569.814206598
4559,510808.980278791
4560,256364.203623788
4561,255480.072720899
4562,512671.001970214
4563,267978.313149252
4564,396546.621101775
4565,436424.057407848
4566,454427.318895231
4567,304742.623613728
4568,636869.061884225
4569,390726.129965866
4570,904012.251559472
4571,700820.915530114
4572,338727.166010188
4573,355208.51122366
4574,443608.198703761
4575,544405.535446743
4576,615822.463840328
4577,343751.275419899
4578,834192.036307135
4579,848867.087783377
4580,463178.117129253
4581,608169.898519546
4582,413675.130842473
4583,671558.516890773
4584,193576.128524673
4585,63097.0471299228
4586,940728.111804437
4587,713780.25747134
4588,593883.993749645
4589,681887.114619964
4590,364059.766267999
4591,391901.378698948
4592,403985.473812968
4593,726404.397952869
4594,988369.250511341
4595,424061.501827689
4596,456742.004873836
4597,744914.449687152
4598,917443.795468683
4599,279484.275028845
4600,290161.431300638
4601,517258.055742258
4602,200489.136787847
4603,732240.145166051
4604,964127.782278737
4605,104039.108128524
4606,316942.3753335
4607,719233.103953176
4608,542630.362097686
